nom_reservatorio;cod_resplanejamento;tip_reservatorio;nom_bacia;nom_ree;id_subsistema;nom_subsistema;ena_data;ena_bruta_res_mwmed;ena_bruta_res_percentualmlt;ena_armazenavel_res_mwmed;ena_armazenavel_res_percentualmlt;ena_queda_bruta;mlt_ena
PEIXE ANGICAL;257;Reservatório com Usina;TOCANTINS;SUDESTE;SE;SUDESTE;2026-01-30;412.731;56.7549;412.731;56.7549;408.637;727.216
PEREIRA PASSOS;133;Fio dagua;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;2026-01-30;59.329;97.6121;59.329;97.6121;59.354;60.7804
PICADA;126;Fio dagua;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;2026-01-30;61.252;85.5652;48.551;67.8227;61.085;71.5852
PIMENTAL;314;Fio dagua;AMAZONAS;BELO MONTE;N;NORTE;2026-01-30;140.04;99.7905;140.04;99.7905;137.478;140.334
PIRAJU;48;Fio dagua;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;2026-01-30;20.911;27.396;20.911;27.396;21.619;76.3286
PONTE DE PEDRA;281;Fio dagua;PARAGUAI;SUDESTE;SE;SUDESTE;2026-01-30;156.312;82.2212;127.574;67.1048;156.726;190.1116
PORTO ESTRELA;135;Reservatório com Usina;DOCE;SUDESTE;SE;SUDESTE;2026-01-30;56.769;41.3374;56.769;41.3374;54.624;137.3307
PORTO PRIMAVERA;46;Fio dagua;PARANA;PARANA;SE;SUDESTE;2026-01-30;1483.949;75.539;1483.949;75.539;1525.035;1964.48
PROMISSÃO;40;Reservatório com Usina;TIETE;PARANA;SE;SUDESTE;2026-01-30;122.673;52.6444;105.633;45.3318;125.865;233.022
QUEBRA QUEIXO;95;Reservatório com Usina;URUGUAI;SUL;S;SUL;2026-01-30;23.298;38.8106;23.298;38.8106;23.098;60.03
QUEIMADO;162;Reservatório com Usina;SAO FRANCISCO;SUDESTE;SE;SUDESTE;2026-01-30;76.771;60.7794;76.771;60.7794;75.671;126.3108
RETIRO BAIXO;155;Reservatório com Usina;SAO FRANCISCO;SUDESTE;SE;SUDESTE;2026-01-30;74.947;70.6593;60.894;57.4102;73.515;106.0682
RONDON II;276;Reservatório com Usina;AMAZONAS;MADEIRA;SE;SUDESTE;2026-01-30;62.078;101.1787;62.078;101.1787;61.458;61.3548
ROSAL;217;Fio dagua;ITABAPOANA;SUDESTE;SE;SUDESTE;2026-01-30;42.376;41.0985;42.376;41.0985;42.245;103.1083
ROSANA;63;Fio dagua;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;2026-01-30;122.622;38.2794;122.622;38.2794;125.661;320.334
S.DO FACÃO;21;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;2026-01-30;213.722;107.987;213.722;107.987;203.655;197.9145
S.R.VERDINHO;241;Fio dagua;PARANAIBA;PARANA;SE;SUDESTE;2026-01-30;50.023;52.0155;50.023;52.0155;50.73;96.1694
SA CARVALHO;193;Fio dagua;DOCE;SUDESTE;SE;SUDESTE;2026-01-30;53.178;35.2732;42.878;28.4412;53.126;150.7604
SALTO;262;Fio dagua;PARANAIBA;PARANA;SE;SUDESTE;2026-01-30;61.533;57.9149;61.533;57.9149;61.893;106.2472
SALTO CAXIAS;82;Fio dagua;IGUACU;IGUACU;S;SUL;2026-01-30;245.597;36.9117;245.597;36.9117;244.392;665.3644
SALTO GRANDE CM;134;Fio dagua;DOCE;SUDESTE;SE;SUDESTE;2026-01-30;98.221;42.6725;97.419;42.3241;95.278;230.174
SALTO GRANDE CS;50;Fio dagua;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;2026-01-30;31.073;32.087;8.532;8.8104;32.022;96.8399
SALTO OSORIO;78;Fio dagua;IGUACU;IGUACU;S;SUL;2026-01-30;216.581;39.2971;216.581;39.2971;216.942;551.1373
SALTO PILAO;215;Fio dagua;ITAJAI;SUL;S;SUL;2026-01-30;117.613;57.9741;117.613;57.9741;117.774;202.8715
SALTO SANTIAGO;77;Reservatório com Usina;IGUACU;IGUACU;S;SUL;2026-01-30;323.609;39.3438;323.609;39.3438;323.553;822.5162
SAMUEL;279;Reservatório com Usina;AMAZONAS;MADEIRA;SE;SUDESTE;2026-01-30;422.752;313.6477;422.752;313.6477;393.597;134.7856
SANTA BRANCA;122;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;2026-01-30;73.091;165.559;73.091;165.559;65.685;44.148
SANTA CLARA-PR;71;Reservatório com Usina;IGUACU;IGUACU;S;SUL;2026-01-30;44.986;58.8942;44.986;58.8942;44.026;76.3844
SANTO ANTONIO;287;Fio dagua;AMAZONAS;MADEIRA;SE;SUDESTE;2026-01-30;4670.977;123.113;4222.879;111.3025;3735.658;3794.0553
SAO DOMINGOS;153;Fio dagua;PARANA;PARANA;SE;SUDESTE;2026-01-30;39.143;85.5437;37.3;81.516;38.876;45.7579
SAO JOSE;101;Fio dagua;URUGUAI;SUL;S;SUL;2026-01-30;24.384;76.8286;24.384;76.8286;24.002;31.7382
SAO MANOEL;230;Fio dagua;AMAZONAS;TELES PIRES;SE;SUDESTE;2026-01-30;924.347;111.7403;906.664;109.6026;817.691;827.2283
SAO ROQUE;88;Reservatório com Usina;URUGUAI;SUL;S;SUL;2026-01-30;49.909;62.2326;49.909;62.2326;49.093;80.1975
SAO SALVADOR;253;Fio dagua;TOCANTINS;SUDESTE;SE;SUDESTE;2026-01-30;228.92;62.9574;228.92;62.9574;224.553;363.6108
SÃO SIMÃO;33;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;2026-01-30;2518.27;100.4222;2518.27;100.4222;2419.621;2507.683
SEGREDO;76;Reservatório com Usina;IGUACU;IGUACU;S;SUL;2026-01-30;292.959;40.2072;292.959;40.2072;297.86;728.624
SERRA DA MESA;251;Reservatório com Usina;TOCANTINS;SUDESTE;SE;SUDESTE;2026-01-30;886.109;61.9418;886.109;61.9418;865.991;1430.55
SIMPLICIO;129;Fio dagua;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;2026-01-30;200.873;63.4604;200.873;63.4604;198.431;316.53285
SINOP;227;Reservatório com Usina;AMAZONAS;TELES PIRES;SE;SUDESTE;2026-01-30;266.054;77.9503;258.517;75.742;222.961;341.3124
SOBRADINHO;169;Reservatório com Usina;SAO FRANCISCO;NORDESTE;NE;NORDESTE;2026-01-30;541.457;49.7397;541.457;49.7397;508.75;1088.5805
SOBRAGI;127;Fio dagua;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;2026-01-30;68.294;76.2635;39.638;44.2635;68.135;89.55
STA.CLARA-MG;283;Fio dagua;MUCURI;SUDESTE;SE;SUDESTE;2026-01-30;24.682;33.2787;24.682;33.2787;24.708;74.1675
STO ANTONIO DO JARI;286;Fio dagua;AMAZONAS;MANAUS-AMAPA;N;NORTE;2026-01-30;110.988;69.5834;110.988;69.5834;115.683;159.5035
SUIÇA;145;Fio dagua;SANTA MARIA VIT;SUDESTE;SE;SUDESTE;2026-01-30;14.18;33.551;14.18;33.551;14.107;42.264
TAQUARUÇU;62;Fio dagua;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;2026-01-30;132.825;37.9709;132.825;37.9709;128.598;349.8075
TELES PIRES;229;Fio dagua;AMAZONAS;TELES PIRES;SE;SUDESTE;2026-01-30;2038.597;111.5187;2019.391;110.468;2042.313;1828.0318
TRÊS IRMÃOS;43;Reservatório com Usina;TIETE;PARANA;SE;SUDESTE;2026-01-30;239.045;48.3239;239.045;48.3239;243.611;494.6725
TRÊS MARIAS;156;Reservatório com Usina;SAO FRANCISCO;SUDESTE;SE;SUDESTE;2026-01-30;969.058;155.9726;969.058;155.9726;984.418;621.3
TUCURUI;275;Reservatório com Usina;TOCANTINS;NORTE;N;NORTE;2026-01-30;4271.771;52.7021;4271.771;52.7021;3930.081;8105.5008
VOLTA GRANDE;11;Fio dagua;GRANDE;PARANA;SE;SUDESTE;2026-01-30;554.928;105.0663;554.928;105.0663;537.429;528.1696
XINGO;178;Fio dagua;SAO FRANCISCO;NORDESTE;NE;NORDESTE;2026-01-30;2519.024;52.2132;2519.024;52.2132;2569.301;4824.4975
14 DE JULHO;99;Fio dagua;JACUI;SUL;S;SUL;2026-01-31;24.997;49.3341;24.997;49.3341;24.734;50.6688
A. VERMELHA;18;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;2026-01-31;1392.703;84.1601;1392.703;84.1601;1309.846;1654.825
AIMORES;143;Fio dagua;DOCE;SUDESTE;SE;SUDESTE;2026-01-31;139.416;35.5757;139.416;35.5757;144.681;391.8856
APOLONIO SALES;173;Fio dagua;SAO FRANCISCO;NORDESTE;NE;NORDESTE;2026-01-31;218.325;50.0118;218.325;50.0118;41.906;436.5468
B. BONITA;37;Reservatório com Usina;TIETE;PARANA;SE;SUDESTE;2026-01-31;147.184;122.0528;147.184;122.0528;159.432;120.5904
B.COQUEIROS;312;Fio dagua;PARANAIBA;PARANA;SE;SUDESTE;2026-01-31;42.193;45.4252;26.123;28.1241;43.419;92.8846
BAGUARI;141;Fio dagua;DOCE;SUDESTE;SE;SUDESTE;2026-01-31;81.1;47.0562;81.1;47.0562;80.316;172.347
BAIXO IGUACU;83;Fio dagua;IGUACU;IGUACU;S;SUL;2026-01-31;63.747;34.0781;63.747;34.0781;63.577;187.0614
BALBINA;277;Reservatório com Usina;AMAZONAS;MANAUS-AMAPA;N;NORTE;2026-01-31;134.93;160.1733;134.93;160.1733;131.972;84.24
BARIRI;38;Fio dagua;TIETE;PARANA;SE;SUDESTE;2026-01-31;143.407;101.9727;143.407;101.9727;141.422;140.6328
BARRA BRAUNA;185;Fio dagua;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;2026-01-31;25.819;56.8202;25.819;56.8202;25.535;45.4398
BARRA GRANDE;86;Reservatório com Usina;URUGUAI;SUL;S;SUL;2026-01-31;122.197;45.6825;122.197;45.6825;121.499;267.4917
BATALHA;20;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;2026-01-31;66.432;101.6737;66.432;101.6737;65.358;65.3384
BELO MONTE;288;Fio dagua;AMAZONAS;BELO MONTE;N;NORTE;2026-01-31;5316.886;94.9692;5316.886;94.9692;5306.955;5598.54
BOA ESPERANÇA;190;Reservatório com Usina;PARNAIBA;NORDESTE;NE;NORDESTE;2026-01-31;131.055;54.456;131.055;54.456;126.629;240.6624
C. DOURADA;32;Fio dagua;PARANAIBA;PARANA;SE;SUDESTE;2026-01-31;745.317;100.7815;745.317;100.7815;764.556;739.5374
C.BRANCO-1;27;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;2026-01-31;265.14;87.8744;265.14;87.8744;258.874;301.726
C.BRANCO-2;28;Fio dagua;PARANAIBA;PARANA;SE;SUDESTE;2026-01-31;208.767;81.9575;208.767;81.9575;209.407;254.7259
CACHOEIRA CALDEIRAO;204;Fio dagua;ARAGUARI;MANAUS-AMAPA;N;NORTE;2026-01-31;85.524;108.8155;70.339;89.4951;87.458;78.5954
CACONDE;14;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;2026-01-31;110.514;140.853;110.514;140.853;109.751;78.4605
CACU;311;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;2026-01-31;30.183;44.6798;30.183;44.6798;30.586;67.554
CAMARGOS;1;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;2026-01-31;41.07;81.7489;41.07;81.7489;43.446;50.2392
CAMPOS NOVOS;90;Reservatório com Usina;URUGUAI;SUL;S;SUL;2026-01-31;186.267;48.3168;186.267;48.3168;188.914;385.512
CANA BRAVA;252;Fio dagua;TOCANTINS;SUDESTE;SE;SUDESTE;2026-01-31;326.792;55.0039;326.792;55.0039;320.814;594.1248
CANASTRA;87;Fio dagua;JACUI;SUL;S;SUL;2026-01-31;;;;;;
CANDONGA;139;Fio dagua;DOCE;SUDESTE;SE;SUDESTE;2026-01-31;61.353;51.2215;61.353;51.2215;59.121;119.7798
CANOAS I;52;Fio dagua;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;2026-01-31;36.917;36.089;36.917;36.089;37.37;102.2943
CANOAS II;51;Fio dagua;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;2026-01-31;30.325;35.5117;30.325;35.5117;31.114;85.3944
CAPIVARA;61;Reservatório com Usina;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;2026-01-31;241.9;42.9874;241.9;42.9874;254.727;562.7232
CASTRO ALVES;97;Fio dagua;JACUI;SUL;S;SUL;2026-01-31;39.455;53.5422;39.455;53.5422;38.517;73.6896
CHAVANTES;49;Reservatório com Usina;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;2026-01-31;86.571;27.8629;86.571;27.8629;84.864;310.7031
COARACY NUNES;280;Fio dagua;ARAGUARI;MANAUS-AMAPA;N;NORTE;2026-01-31;109.495;108.7344;72.877;72.3708;108.691;100.6995
COLIDER;228;Fio dagua;AMAZONAS;TELES PIRES;SE;SUDESTE;2026-01-31;257.165;80.6754;221.423;69.4627;193.698;318.7652
CORUMBA;30;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;2026-01-31;358.777;79.5021;358.777;79.5021;366.346;451.2798
CORUMBA-3;203;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;2026-01-31;69.191;76.9653;66.414;73.8763;67.638;89.8989
CORUMBA-4;29;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;2026-01-31;88.129;72.6006;85.211;70.1968;87.855;121.3888
CURUA-UNA;272;Reservatório com Usina;AMAZONAS;BELO MONTE;N;NORTE;2026-01-31;24.119;95.1331;24.119;95.1331;20.669;25.3529
D. FRANCISCA;114;Fio dagua;JACUI;SUL;S;SUL;2026-01-31;57.364;80.6272;57.364;80.6272;57.651;71.1472
DARDANELOS;310;Fio dagua;AMAZONAS;MADEIRA;SE;SUDESTE;2026-01-31;528.456;124.629;260.835;61.5143;496.605;424.0232
E. DA CUNHA;15;Fio dagua;GRANDE;PARANA;SE;SUDESTE;2026-01-31;164.346;142.253;152.343;131.8635;155.41;115.5308
EMBORCAÇÃO;24;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;2026-01-31;1295.203;129.8826;1295.203;129.8826;1247.897;997.2102
ESPORA;290;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;2026-01-31;18.722;58.2007;18.722;58.2007;17.866;32.168
ESTREITO;267;Fio dagua;TOCANTINS;NORTE;N;NORTE;2026-01-31;722.51;51.2991;722.51;51.2991;655.967;1408.425
FERREIRA GOMES;284;Fio dagua;ARAGUARI;MANAUS-AMAPA;N;NORTE;2026-01-31;92.019;108.6494;92.019;108.6494;97.05;84.6935
FONTES;132;Fio dagua;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;2026-01-31;98.385;80.9333;98.385;80.9333;98.477;121.563
FOZ CHAPECO;103;Fio dagua;URUGUAI;SUL;S;SUL;2026-01-31;201.355;52.0816;167.11;43.2239;203.692;386.6148
FOZ DO RIO CLARO;315;Fio dagua;PARANAIBA;PARANA;SE;SUDESTE;2026-01-31;34.28;46.1715;27.574;37.1392;34.027;74.245
FUNDÃO;72;Fio dagua;IGUACU;IGUACU;S;SUL;2026-01-31;47.624;57.9091;47.624;57.9091;49.301;82.2393
FUNIL;123;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;2026-01-31;382.155;183.2834;382.155;183.2834;366.06;208.505
FUNIL-MG;4;Fio dagua;GRANDE;PARANA;SE;SUDESTE;2026-01-31;145.058;71.7069;145.058;71.7069;148.374;202.293
FURNAS;6;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;2026-01-31;1470.945;105.744;1470.945;105.744;1405.132;1391.043
G. B. MUNHOZ;74;Reservatório com Usina;IGUACU;IGUACU;S;SUL;2026-01-31;207.942;30.7124;207.942;30.7124;196.736;677.0622
G. P. SOUZA;115;Reservatório com Usina;CAPIVARI;SUL;S;SUL;2026-01-31;97.219;61.1998;97.219;61.1998;97.005;158.855
GARIBALDI;89;Reservatório com Usina;URUGUAI;SUL;S;SUL;2026-01-31;42.838;52.5161;42.838;52.5161;43.099;81.5711
GOV JAYME CANET JR;57;Reservatório com Usina;PARANAPANEMA;IGUACU;S;SUL;2026-01-31;100.113;31.2788;100.113;31.2788;98.385;320.067
GUAPORE;196;Fio dagua;AMAZONAS;MADEIRA;SE;SUDESTE;2026-01-31;56.122;100.8895;56.122;100.8895;56.08;55.6272
GUILM. AMORIM;192;Fio dagua;DOCE;SUDESTE;SE;SUDESTE;2026-01-31;74.146;49.7702;74.146;49.7702;73.11;148.9768
HENRY BORDEN;119;Fio dagua;TIETE;SUDESTE;SE;SUDESTE;2026-01-31;513.601;134.9403;513.601;134.9403;513.46;380.6136
I. SOLTEIRA;34;Reservatório com Usina;PARANA;PARANA;SE;SUDESTE;2026-01-31;2848.787;84.9557;2848.787;84.9557;2924.049;3353.2623
IBITINGA;39;Fio dagua;TIETE;PARANA;SE;SUDESTE;2026-01-31;140.162;88.8678;140.162;88.8678;141.351;157.7196
IGARAPAVA;10;Fio dagua;GRANDE;PARANA;SE;SUDESTE;2026-01-31;331.923;108.0517;331.923;108.0517;327.418;307.1891
ILHA POMBOS;130;Fio dagua;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;2026-01-31;213.488;91.6602;181.064;77.7391;216.315;232.9124
IRAPE;148;Reservatório com Usina;JEQUITINHONHA;SUDESTE;SE;SUDESTE;2026-01-31;248.384;51.791;248.384;51.791;250.094;479.589
ITÁ;92;Fio dagua;URUGUAI;SUL;S;SUL;2026-01-31;274.648;42.703;274.648;42.703;276.47;643.1579
ITAIPU;66;Fio dagua;PARANA;ITAIPU;SE;SUDESTE;2026-01-31;10467.924;69.6184;10467.924;69.6184;10746.234;15036.1432
ITAPEBI;154;Fio dagua;JEQUITINHONHA;NORDESTE;NE;NORDESTE;2026-01-31;313.399;56.6305;287.659;51.9794;317.646;553.41
ITAUBA;113;Fio dagua;JACUI;SUL;S;SUL;2026-01-31;115.395;87.7932;115.395;87.7932;112.824;131.4396
ITIQUIRA I;304;Fio dagua;PARAGUAI;SUDESTE;SE;SUDESTE;2026-01-31;43.497;57.1716;39.655;52.1217;43.597;76.0815
ITIQUIRA II;305;Fio dagua;PARAGUAI;SUDESTE;SE;SUDESTE;2026-01-31;69.273;57.1719;69.273;57.1719;69.337;121.1661
ITUMBIARA;31;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;2026-01-31;1908.386;103.8543;1908.386;103.8543;1747.97;1837.5605
ITUTINGA;2;Fio dagua;GRANDE;PARANA;SE;SUDESTE;2026-01-31;48.211;81.7476;48.211;81.7476;48.217;58.9754
JACUI;112;Fio dagua;JACUI;SUL;S;SUL;2026-01-31;103.323;92.1629;0.0;0.0;107.423;112.1091
JAGUARA;9;Fio dagua;GRANDE;PARANA;SE;SUDESTE;2026-01-31;834.527;107.572;834.527;107.572;839.89;775.7848
JAGUARI;120;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;2026-01-31;19.795;87.1366;19.795;87.1366;18.167;22.7172
JAURU;195;Fio dagua;PARAGUAI;SUDESTE;SE;SUDESTE;2026-01-31;72.814;81.5832;72.814;81.5832;72.598;89.2512
JIRAU;285;Fio dagua;AMAZONAS;MADEIRA;SE;SUDESTE;2026-01-31;4531.388;124.3345;3524.663;96.7114;4036.15;3644.515
JUPIA;45;Fio dagua;PARANA;PARANA;SE;SUDESTE;2026-01-31;1483.596;79.8895;1483.596;79.8895;1511.792;1857.06
JURUENA;309;Fio dagua;AMAZONAS;TELES PIRES;SE;SUDESTE;2026-01-31;42.391;89.2367;38.235;80.488;43.977;47.504
JURUMIRIM;47;Reservatório com Usina;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;2026-01-31;26.186;27.8022;26.186;27.8022;26.118;94.1868
L. C. BARRETO;8;Fio dagua;GRANDE;PARANA;SE;SUDESTE;2026-01-31;1138.47;107.326;1138.47;107.326;1140.171;1060.7587
LAJEADO;261;Fio dagua;TOCANTINS;SUDESTE;SE;SUDESTE;2026-01-31;866.574;60.4976;866.574;60.4976;835.609;1432.4115
LIMOEIRO;16;Fio dagua;GRANDE;PARANA;SE;SUDESTE;2026-01-31;48.525;139.9169;48.525;139.9169;47.054;34.6813
LUIZ GONZAGA;172;Reservatório com Usina;SAO FRANCISCO;NORDESTE;NE;NORDESTE;2026-01-31;991.877;49.9895;991.877;49.9895;968.467;1984.17
M. MORAES;7;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;2026-01-31;709.733;107.1111;709.733;107.1111;746.114;662.6139
MACHADINHO;91;Reservatório com Usina;URUGUAI;SUL;S;SUL;2026-01-31;235.049;51.3896;235.049;51.3896;235.491;457.3859
MANSO;278;Reservatório com Usina;PARAGUAI;SUDESTE;SE;SUDESTE;2026-01-31;183.424;121.9834;183.424;121.9834;184.406;150.368
MARIMBONDO;17;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;2026-01-31;1602.599;96.4752;1602.599;96.4752;1540.776;1661.1515
MASCARENHAS;144;Fio dagua;DOCE;SUDESTE;SE;SUDESTE;2026-01-31;129.335;36.4083;129.335;36.4083;121.615;355.2354
MIRANDA;26;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;2026-01-31;327.598;91.1742;327.598;91.1742;327.286;359.31
MONJOLINHO;94;Fio dagua;URUGUAI;SUL;S;SUL;2026-01-31;17.026;50.8542;17.026;50.8542;16.702;33.48
MONTE CLARO;98;Fio dagua;JACUI;SUL;S;SUL;2026-01-31;27.992;48.797;23.388;40.7711;28.573;57.3642
N. AVANHANDAVA;42;Fio dagua;TIETE;PARANA;SE;SUDESTE;2026-01-31;184.128;56.2876;184.128;56.2876;179.998;327.12
NILO PEÇANHA;131;Fio dagua;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;2026-01-31;386.942;100.6992;386.942;100.6992;387.362;384.2553
NOVA PONTE;25;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;2026-01-31;537.297;109.3879;537.297;109.3879;474.353;491.1852
OURINHOS;249;Fio dagua;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;2026-01-31;13.702;27.9828;10.816;22.0889;14.71;48.9658
P. AFONSO 1,2,3;174;Fio dagua;SAO FRANCISCO;NORDESTE;NE;NORDESTE;2026-01-31;851.781;50.0118;851.781;50.0118;175.339;1703.16
P. AFONSO 4;175;Fio dagua;SAO FRANCISCO;NORDESTE;NE;NORDESTE;2026-01-31;1219.168;50.0118;1219.168;50.0118;2073.045;2437.7598
P. COLOMBIA;12;Fio dagua;GRANDE;PARANA;SE;SUDESTE;2026-01-31;510.957;105.7704;450.396;93.234;522.923;483.0812
PARAIBUNA;121;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;2026-01-31;128.41;174.533;128.41;174.533;121.359;73.5735
PARANAPANEMA;53;Fio dagua;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;2026-01-31;11.724;27.7803;11.724;27.7803;12.195;42.2025
PASSO FUNDO;93;Reservatório com Usina;URUGUAI;SUL;S;SUL;2026-01-31;43.681;56.0861;43.681;56.0861;43.924;77.882
PASSO REAL;111;Reservatório com Usina;JACUI;SUL;S;SUL;2026-01-31;46.997;91.1713;46.997;91.1713;49.753;51.548
PASSO SAO JOAO;102;Fio dagua;URUGUAI;SUL;S;SUL;2026-01-31;34.296;77.0048;27.934;62.7202;35.075;44.5375
PEDRA DO CAVALO;189;Reservatório com Usina;PARAGUACU;NORDESTE;NE;NORDESTE;2026-01-31;23.698;16.3333;23.698;16.3333;24.012;145.0899
PEIXE ANGICAL;257;Reservatório com Usina;TOCANTINS;SUDESTE;SE;SUDESTE;2026-01-31;383.888;52.7887;383.888;52.7887;381.521;727.216
PEREIRA PASSOS;133;Fio dagua;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;2026-01-31;58.33;95.9684;58.33;95.9684;59.053;60.7804
PICADA;126;Fio dagua;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;2026-01-31;42.893;59.9188;42.893;59.9188;42.744;71.5852
PIMENTAL;314;Fio dagua;AMAZONAS;BELO MONTE;N;NORTE;2026-01-31;141.189;100.6093;141.189;100.6093;141.35;140.334
PIRAJU;48;Fio dagua;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;2026-01-31;21.204;27.7799;21.204;27.7799;21.906;76.3286
PONTE DE PEDRA;281;Fio dagua;PARAGUAI;SUDESTE;SE;SUDESTE;2026-01-31;156.82;82.4884;128.082;67.372;157.333;190.1116
PORTO ESTRELA;135;Reservatório com Usina;DOCE;SUDESTE;SE;SUDESTE;2026-01-31;88.962;64.7794;88.962;64.7794;87.112;137.3307
PORTO PRIMAVERA;46;Fio dagua;PARANA;PARANA;SE;SUDESTE;2026-01-31;1516.044;77.1728;1516.044;77.1728;1558.79;1964.48
PROMISSÃO;40;Reservatório com Usina;TIETE;PARANA;SE;SUDESTE;2026-01-31;148.945;63.9189;142.342;61.0852;153.374;233.022
QUEBRA QUEIXO;95;Reservatório com Usina;URUGUAI;SUL;S;SUL;2026-01-31;26.393;43.9664;26.393;43.9664;26.188;60.03
QUEIMADO;162;Reservatório com Usina;SAO FRANCISCO;SUDESTE;SE;SUDESTE;2026-01-31;76.771;60.7794;76.771;60.7794;75.717;126.3108
RETIRO BAIXO;155;Reservatório com Usina;SAO FRANCISCO;SUDESTE;SE;SUDESTE;2026-01-31;64.019;60.3564;49.966;47.1074;63.155;106.0682
RONDON II;276;Reservatório com Usina;AMAZONAS;MADEIRA;SE;SUDESTE;2026-01-31;64.632;105.3414;64.632;105.3414;64.427;61.3548
ROSAL;217;Fio dagua;ITABAPOANA;SUDESTE;SE;SUDESTE;2026-01-31;40.888;39.6554;40.888;39.6554;40.68;103.1083
ROSANA;63;Fio dagua;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;2026-01-31;129.524;40.434;129.524;40.434;132.67;320.334
S.DO FACÃO;21;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;2026-01-31;199.764;100.9345;199.764;100.9345;190.489;197.9145
S.R.VERDINHO;241;Fio dagua;PARANAIBA;PARANA;SE;SUDESTE;2026-01-31;54.88;57.066;54.88;57.066;55.771;96.1694
SA CARVALHO;193;Fio dagua;DOCE;SUDESTE;SE;SUDESTE;2026-01-31;67.702;44.907;35.864;23.7887;67.522;150.7604
SALTO;262;Fio dagua;PARANAIBA;PARANA;SE;SUDESTE;2026-01-31;69.673;65.5763;69.673;65.5763;69.544;106.2472
SALTO CAXIAS;82;Fio dagua;IGUACU;IGUACU;S;SUL;2026-01-31;231.193;34.7468;231.193;34.7468;229.271;665.3644
SALTO GRANDE CM;134;Fio dagua;DOCE;SUDESTE;SE;SUDESTE;2026-01-31;160.528;69.742;160.528;69.742;154.662;230.174
SALTO GRANDE CS;50;Fio dagua;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;2026-01-31;34.244;35.3615;11.702;12.0839;35.587;96.8399
SALTO OSORIO;78;Fio dagua;IGUACU;IGUACU;S;SUL;2026-01-31;206.639;37.4932;206.639;37.4932;212.721;551.1373
SALTO PILAO;215;Fio dagua;ITAJAI;SUL;S;SUL;2026-01-31;133.437;65.7741;133.437;65.7741;133.472;202.8715
SALTO SANTIAGO;77;Reservatório com Usina;IGUACU;IGUACU;S;SUL;2026-01-31;307.364;37.3687;307.364;37.3687;308.339;822.5162
SAMUEL;279;Reservatório com Usina;AMAZONAS;MADEIRA;SE;SUDESTE;2026-01-31;365.368;271.0735;365.368;271.0735;342.653;134.7856
