DIA,HORA,MES_REFERENCIA,PERIODO_COMERCIALIZACAO,PLD_HORA,SUBMERCADO,_dataset,_id,_resource_id
18,11,202601,420,57.31,SUL,pld_horario,2256,3f279d6b-1069-42f7-9b0a-217b084729c4
18,12,202601,421,64.09,NORDESTE,pld_horario,2257,3f279d6b-1069-42f7-9b0a-217b084729c4
18,12,202601,421,64.09,NORTE,pld_horario,2258,3f279d6b-1069-42f7-9b0a-217b084729c4
18,12,202601,421,64.09,SUDESTE,pld_horario,2259,3f279d6b-1069-42f7-9b0a-217b084729c4
18,12,202601,421,64.1,SUL,pld_horario,2260,3f279d6b-1069-42f7-9b0a-217b084729c4
18,13,202601,422,197.96,NORDESTE,pld_horario,2261,3f279d6b-1069-42f7-9b0a-217b084729c4
18,13,202601,422,197.96,NORTE,pld_horario,2262,3f279d6b-1069-42f7-9b0a-217b084729c4
18,13,202601,422,197.96,SUDESTE,pld_horario,2263,3f279d6b-1069-42f7-9b0a-217b084729c4
18,13,202601,422,197.97,SUL,pld_horario,2264,3f279d6b-1069-42f7-9b0a-217b084729c4
18,14,202601,423,257.8,NORDESTE,pld_horario,2265,3f279d6b-1069-42f7-9b0a-217b084729c4
18,14,202601,423,257.81,NORTE,pld_horario,2266,3f279d6b-1069-42f7-9b0a-217b084729c4
18,14,202601,423,257.81,SUDESTE,pld_horario,2267,3f279d6b-1069-42f7-9b0a-217b084729c4
18,14,202601,423,257.82,SUL,pld_horario,2268,3f279d6b-1069-42f7-9b0a-217b084729c4
18,15,202601,424,282.35,NORDESTE,pld_horario,2269,3f279d6b-1069-42f7-9b0a-217b084729c4
18,15,202601,424,282.36,NORTE,pld_horario,2270,3f279d6b-1069-42f7-9b0a-217b084729c4
18,15,202601,424,282.36,SUDESTE,pld_horario,2271,3f279d6b-1069-42f7-9b0a-217b084729c4
18,15,202601,424,282.36,SUL,pld_horario,2272,3f279d6b-1069-42f7-9b0a-217b084729c4
18,16,202601,425,295.43,NORDESTE,pld_horario,2273,3f279d6b-1069-42f7-9b0a-217b084729c4
18,16,202601,425,295.44,NORTE,pld_horario,2274,3f279d6b-1069-42f7-9b0a-217b084729c4
18,16,202601,425,295.44,SUDESTE,pld_horario,2275,3f279d6b-1069-42f7-9b0a-217b084729c4
18,16,202601,425,295.44,SUL,pld_horario,2276,3f279d6b-1069-42f7-9b0a-217b084729c4
18,17,202601,426,307.27,NORDESTE,pld_horario,2277,3f279d6b-1069-42f7-9b0a-217b084729c4
18,17,202601,426,307.27,NORTE,pld_horario,2278,3f279d6b-1069-42f7-9b0a-217b084729c4
18,17,202601,426,307.27,SUDESTE,pld_horario,2279,3f279d6b-1069-42f7-9b0a-217b084729c4
18,17,202601,426,307.26,SUL,pld_horario,2280,3f279d6b-1069-42f7-9b0a-217b084729c4
18,18,202601,427,322.73,NORDESTE,pld_horario,2281,3f279d6b-1069-42f7-9b0a-217b084729c4
18,18,202601,427,322.73,NORTE,pld_horario,2282,3f279d6b-1069-42f7-9b0a-217b084729c4
18,18,202601,427,322.73,SUDESTE,pld_horario,2283,3f279d6b-1069-42f7-9b0a-217b084729c4
18,18,202601,427,322.72,SUL,pld_horario,2284,3f279d6b-1069-42f7-9b0a-217b084729c4
18,19,202601,428,328.48,NORDESTE,pld_horario,2285,3f279d6b-1069-42f7-9b0a-217b084729c4
18,19,202601,428,328.48,NORTE,pld_horario,2286,3f279d6b-1069-42f7-9b0a-217b084729c4
18,19,202601,428,328.48,SUDESTE,pld_horario,2287,3f279d6b-1069-42f7-9b0a-217b084729c4
18,19,202601,428,328.47,SUL,pld_horario,2288,3f279d6b-1069-42f7-9b0a-217b084729c4
18,20,202601,429,325.47,NORDESTE,pld_horario,2289,3f279d6b-1069-42f7-9b0a-217b084729c4
18,20,202601,429,325.46,NORTE,pld_horario,2290,3f279d6b-1069-42f7-9b0a-217b084729c4
18,20,202601,429,325.47,SUDESTE,pld_horario,2291,3f279d6b-1069-42f7-9b0a-217b084729c4
18,20,202601,429,325.46,SUL,pld_horario,2292,3f279d6b-1069-42f7-9b0a-217b084729c4
18,21,202601,430,323.1,NORDESTE,pld_horario,2293,3f279d6b-1069-42f7-9b0a-217b084729c4
18,21,202601,430,323.09,NORTE,pld_horario,2294,3f279d6b-1069-42f7-9b0a-217b084729c4
18,21,202601,430,323.1,SUDESTE,pld_horario,2295,3f279d6b-1069-42f7-9b0a-217b084729c4
18,21,202601,430,323.09,SUL,pld_horario,2296,3f279d6b-1069-42f7-9b0a-217b084729c4
18,22,202601,431,323.11,NORDESTE,pld_horario,2297,3f279d6b-1069-42f7-9b0a-217b084729c4
18,22,202601,431,323.1,NORTE,pld_horario,2298,3f279d6b-1069-42f7-9b0a-217b084729c4
18,22,202601,431,323.11,SUDESTE,pld_horario,2299,3f279d6b-1069-42f7-9b0a-217b084729c4
18,22,202601,431,323.1,SUL,pld_horario,2300,3f279d6b-1069-42f7-9b0a-217b084729c4
18,23,202601,432,318.47,NORDESTE,pld_horario,2301,3f279d6b-1069-42f7-9b0a-217b084729c4
18,23,202601,432,318.46,NORTE,pld_horario,2302,3f279d6b-1069-42f7-9b0a-217b084729c4
18,23,202601,432,318.47,SUDESTE,pld_horario,2303,3f279d6b-1069-42f7-9b0a-217b084729c4
18,23,202601,432,318.46,SUL,pld_horario,2304,3f279d6b-1069-42f7-9b0a-217b084729c4
17,0,202601,385,301.96,NORDESTE,pld_horario,2305,3f279d6b-1069-42f7-9b0a-217b084729c4
17,0,202601,385,301.97,NORTE,pld_horario,2306,3f279d6b-1069-42f7-9b0a-217b084729c4
17,0,202601,385,312.56,SUDESTE,pld_horario,2307,3f279d6b-1069-42f7-9b0a-217b084729c4
17,0,202601,385,312.55,SUL,pld_horario,2308,3f279d6b-1069-42f7-9b0a-217b084729c4
17,1,202601,386,302.12,NORDESTE,pld_horario,2309,3f279d6b-1069-42f7-9b0a-217b084729c4
17,1,202601,386,302.13,NORTE,pld_horario,2310,3f279d6b-1069-42f7-9b0a-217b084729c4
17,1,202601,386,304.64,SUDESTE,pld_horario,2311,3f279d6b-1069-42f7-9b0a-217b084729c4
17,1,202601,386,304.64,SUL,pld_horario,2312,3f279d6b-1069-42f7-9b0a-217b084729c4
17,2,202601,387,302.02,NORDESTE,pld_horario,2313,3f279d6b-1069-42f7-9b0a-217b084729c4
17,2,202601,387,302.03,NORTE,pld_horario,2314,3f279d6b-1069-42f7-9b0a-217b084729c4
17,2,202601,387,302.03,SUDESTE,pld_horario,2315,3f279d6b-1069-42f7-9b0a-217b084729c4
17,2,202601,387,302.03,SUL,pld_horario,2316,3f279d6b-1069-42f7-9b0a-217b084729c4
17,3,202601,388,301.09,NORDESTE,pld_horario,2317,3f279d6b-1069-42f7-9b0a-217b084729c4
17,3,202601,388,301.1,NORTE,pld_horario,2318,3f279d6b-1069-42f7-9b0a-217b084729c4
17,3,202601,388,301.1,SUDESTE,pld_horario,2319,3f279d6b-1069-42f7-9b0a-217b084729c4
17,3,202601,388,301.1,SUL,pld_horario,2320,3f279d6b-1069-42f7-9b0a-217b084729c4
17,4,202601,389,298.94,NORDESTE,pld_horario,2321,3f279d6b-1069-42f7-9b0a-217b084729c4
17,4,202601,389,298.95,NORTE,pld_horario,2322,3f279d6b-1069-42f7-9b0a-217b084729c4
17,4,202601,389,298.95,SUDESTE,pld_horario,2323,3f279d6b-1069-42f7-9b0a-217b084729c4
17,4,202601,389,298.95,SUL,pld_horario,2324,3f279d6b-1069-42f7-9b0a-217b084729c4
17,5,202601,390,299.3,NORDESTE,pld_horario,2325,3f279d6b-1069-42f7-9b0a-217b084729c4
17,5,202601,390,299.3,NORTE,pld_horario,2326,3f279d6b-1069-42f7-9b0a-217b084729c4
17,5,202601,390,299.3,SUDESTE,pld_horario,2327,3f279d6b-1069-42f7-9b0a-217b084729c4
17,5,202601,390,299.3,SUL,pld_horario,2328,3f279d6b-1069-42f7-9b0a-217b084729c4
17,6,202601,391,293.15,NORDESTE,pld_horario,2329,3f279d6b-1069-42f7-9b0a-217b084729c4
17,6,202601,391,293.16,NORTE,pld_horario,2330,3f279d6b-1069-42f7-9b0a-217b084729c4
17,6,202601,391,293.16,SUDESTE,pld_horario,2331,3f279d6b-1069-42f7-9b0a-217b084729c4
17,6,202601,391,293.16,SUL,pld_horario,2332,3f279d6b-1069-42f7-9b0a-217b084729c4
17,7,202601,392,286.57,NORDESTE,pld_horario,2333,3f279d6b-1069-42f7-9b0a-217b084729c4
17,7,202601,392,286.58,NORTE,pld_horario,2334,3f279d6b-1069-42f7-9b0a-217b084729c4
17,7,202601,392,286.58,SUDESTE,pld_horario,2335,3f279d6b-1069-42f7-9b0a-217b084729c4
17,7,202601,392,286.59,SUL,pld_horario,2336,3f279d6b-1069-42f7-9b0a-217b084729c4
17,8,202601,393,271.91,NORDESTE,pld_horario,2337,3f279d6b-1069-42f7-9b0a-217b084729c4
17,8,202601,393,271.92,NORTE,pld_horario,2338,3f279d6b-1069-42f7-9b0a-217b084729c4
17,8,202601,393,271.92,SUDESTE,pld_horario,2339,3f279d6b-1069-42f7-9b0a-217b084729c4
17,8,202601,393,271.93,SUL,pld_horario,2340,3f279d6b-1069-42f7-9b0a-217b084729c4
17,9,202601,394,251.7,NORDESTE,pld_horario,2341,3f279d6b-1069-42f7-9b0a-217b084729c4
17,9,202601,394,251.71,NORTE,pld_horario,2342,3f279d6b-1069-42f7-9b0a-217b084729c4
17,9,202601,394,251.71,SUDESTE,pld_horario,2343,3f279d6b-1069-42f7-9b0a-217b084729c4
17,9,202601,394,251.72,SUL,pld_horario,2344,3f279d6b-1069-42f7-9b0a-217b084729c4
17,10,202601,395,249.23,NORDESTE,pld_horario,2345,3f279d6b-1069-42f7-9b0a-217b084729c4
17,10,202601,395,249.23,NORTE,pld_horario,2346,3f279d6b-1069-42f7-9b0a-217b084729c4
17,10,202601,395,249.23,SUDESTE,pld_horario,2347,3f279d6b-1069-42f7-9b0a-217b084729c4
17,10,202601,395,249.24,SUL,pld_horario,2348,3f279d6b-1069-42f7-9b0a-217b084729c4
17,11,202601,396,248.52,NORDESTE,pld_horario,2349,3f279d6b-1069-42f7-9b0a-217b084729c4
17,11,202601,396,248.53,NORTE,pld_horario,2350,3f279d6b-1069-42f7-9b0a-217b084729c4
17,11,202601,396,248.53,SUDESTE,pld_horario,2351,3f279d6b-1069-42f7-9b0a-217b084729c4
17,11,202601,396,248.54,SUL,pld_horario,2352,3f279d6b-1069-42f7-9b0a-217b084729c4
17,12,202601,397,244.08,NORDESTE,pld_horario,2353,3f279d6b-1069-42f7-9b0a-217b084729c4
17,12,202601,397,244.09,NORTE,pld_horario,2354,3f279d6b-1069-42f7-9b0a-217b084729c4
17,12,202601,397,244.09,SUDESTE,pld_horario,2355,3f279d6b-1069-42f7-9b0a-217b084729c4
17,12,202601,397,244.1,SUL,pld_horario,2356,3f279d6b-1069-42f7-9b0a-217b084729c4
17,13,202601,398,262.98,NORDESTE,pld_horario,2357,3f279d6b-1069-42f7-9b0a-217b084729c4
17,13,202601,398,262.98,NORTE,pld_horario,2358,3f279d6b-1069-42f7-9b0a-217b084729c4
17,13,202601,398,262.98,SUDESTE,pld_horario,2359,3f279d6b-1069-42f7-9b0a-217b084729c4
17,13,202601,398,262.99,SUL,pld_horario,2360,3f279d6b-1069-42f7-9b0a-217b084729c4
17,14,202601,399,275.71,NORDESTE,pld_horario,2361,3f279d6b-1069-42f7-9b0a-217b084729c4
17,14,202601,399,275.72,NORTE,pld_horario,2362,3f279d6b-1069-42f7-9b0a-217b084729c4
17,14,202601,399,275.72,SUDESTE,pld_horario,2363,3f279d6b-1069-42f7-9b0a-217b084729c4
17,14,202601,399,275.73,SUL,pld_horario,2364,3f279d6b-1069-42f7-9b0a-217b084729c4
17,15,202601,400,287.66,NORDESTE,pld_horario,2365,3f279d6b-1069-42f7-9b0a-217b084729c4
17,15,202601,400,287.67,NORTE,pld_horario,2366,3f279d6b-1069-42f7-9b0a-217b084729c4
17,15,202601,400,287.67,SUDESTE,pld_horario,2367,3f279d6b-1069-42f7-9b0a-217b084729c4
17,15,202601,400,287.68,SUL,pld_horario,2368,3f279d6b-1069-42f7-9b0a-217b084729c4
17,16,202601,401,295.61,NORDESTE,pld_horario,2369,3f279d6b-1069-42f7-9b0a-217b084729c4
17,16,202601,401,295.61,NORTE,pld_horario,2370,3f279d6b-1069-42f7-9b0a-217b084729c4
17,16,202601,401,295.61,SUDESTE,pld_horario,2371,3f279d6b-1069-42f7-9b0a-217b084729c4
17,16,202601,401,295.62,SUL,pld_horario,2372,3f279d6b-1069-42f7-9b0a-217b084729c4
17,17,202601,402,305.18,NORDESTE,pld_horario,2373,3f279d6b-1069-42f7-9b0a-217b084729c4
17,17,202601,402,305.19,NORTE,pld_horario,2374,3f279d6b-1069-42f7-9b0a-217b084729c4
17,17,202601,402,305.19,SUDESTE,pld_horario,2375,3f279d6b-1069-42f7-9b0a-217b084729c4
17,17,202601,402,305.19,SUL,pld_horario,2376,3f279d6b-1069-42f7-9b0a-217b084729c4
17,18,202601,403,315.59,NORDESTE,pld_horario,2377,3f279d6b-1069-42f7-9b0a-217b084729c4
17,18,202601,403,315.59,NORTE,pld_horario,2378,3f279d6b-1069-42f7-9b0a-217b084729c4
17,18,202601,403,315.6,SUDESTE,pld_horario,2379,3f279d6b-1069-42f7-9b0a-217b084729c4
17,18,202601,403,315.59,SUL,pld_horario,2380,3f279d6b-1069-42f7-9b0a-217b084729c4
17,19,202601,404,310.11,NORDESTE,pld_horario,2381,3f279d6b-1069-42f7-9b0a-217b084729c4
17,19,202601,404,310.11,NORTE,pld_horario,2382,3f279d6b-1069-42f7-9b0a-217b084729c4
17,19,202601,404,326.46,SUDESTE,pld_horario,2383,3f279d6b-1069-42f7-9b0a-217b084729c4
17,19,202601,404,326.46,SUL,pld_horario,2384,3f279d6b-1069-42f7-9b0a-217b084729c4
17,20,202601,405,302.3,NORDESTE,pld_horario,2385,3f279d6b-1069-42f7-9b0a-217b084729c4
17,20,202601,405,302.3,NORTE,pld_horario,2386,3f279d6b-1069-42f7-9b0a-217b084729c4
17,20,202601,405,325.07,SUDESTE,pld_horario,2387,3f279d6b-1069-42f7-9b0a-217b084729c4
17,20,202601,405,325.07,SUL,pld_horario,2388,3f279d6b-1069-42f7-9b0a-217b084729c4
17,21,202601,406,298.76,NORDESTE,pld_horario,2389,3f279d6b-1069-42f7-9b0a-217b084729c4
17,21,202601,406,298.76,NORTE,pld_horario,2390,3f279d6b-1069-42f7-9b0a-217b084729c4
17,21,202601,406,318.37,SUDESTE,pld_horario,2391,3f279d6b-1069-42f7-9b0a-217b084729c4
17,21,202601,406,318.37,SUL,pld_horario,2392,3f279d6b-1069-42f7-9b0a-217b084729c4
17,22,202601,407,302.88,NORDESTE,pld_horario,2393,3f279d6b-1069-42f7-9b0a-217b084729c4
17,22,202601,407,302.88,NORTE,pld_horario,2394,3f279d6b-1069-42f7-9b0a-217b084729c4
17,22,202601,407,312.21,SUDESTE,pld_horario,2395,3f279d6b-1069-42f7-9b0a-217b084729c4
17,22,202601,407,312.2,SUL,pld_horario,2396,3f279d6b-1069-42f7-9b0a-217b084729c4
17,23,202601,408,305.48,NORDESTE,pld_horario,2397,3f279d6b-1069-42f7-9b0a-217b084729c4
17,23,202601,408,305.48,NORTE,pld_horario,2398,3f279d6b-1069-42f7-9b0a-217b084729c4
17,23,202601,408,305.64,SUDESTE,pld_horario,2399,3f279d6b-1069-42f7-9b0a-217b084729c4
17,23,202601,408,305.64,SUL,pld_horario,2400,3f279d6b-1069-42f7-9b0a-217b084729c4
16,0,202601,361,293.46,NORDESTE,pld_horario,2401,3f279d6b-1069-42f7-9b0a-217b084729c4
16,0,202601,361,293.47,NORTE,pld_horario,2402,3f279d6b-1069-42f7-9b0a-217b084729c4
16,0,202601,361,302.53,SUDESTE,pld_horario,2403,3f279d6b-1069-42f7-9b0a-217b084729c4
16,0,202601,361,302.53,SUL,pld_horario,2404,3f279d6b-1069-42f7-9b0a-217b084729c4
16,1,202601,362,293.98,NORDESTE,pld_horario,2405,3f279d6b-1069-42f7-9b0a-217b084729c4
16,1,202601,362,293.99,NORTE,pld_horario,2406,3f279d6b-1069-42f7-9b0a-217b084729c4
16,1,202601,362,294.78,SUDESTE,pld_horario,2407,3f279d6b-1069-42f7-9b0a-217b084729c4
16,1,202601,362,294.78,SUL,pld_horario,2408,3f279d6b-1069-42f7-9b0a-217b084729c4
16,2,202601,363,293.73,NORDESTE,pld_horario,2409,3f279d6b-1069-42f7-9b0a-217b084729c4
16,2,202601,363,293.74,NORTE,pld_horario,2410,3f279d6b-1069-42f7-9b0a-217b084729c4
16,2,202601,363,293.74,SUDESTE,pld_horario,2411,3f279d6b-1069-42f7-9b0a-217b084729c4
16,2,202601,363,293.75,SUL,pld_horario,2412,3f279d6b-1069-42f7-9b0a-217b084729c4
16,3,202601,364,293.74,NORDESTE,pld_horario,2413,3f279d6b-1069-42f7-9b0a-217b084729c4
16,3,202601,364,293.75,NORTE,pld_horario,2414,3f279d6b-1069-42f7-9b0a-217b084729c4
16,3,202601,364,293.75,SUDESTE,pld_horario,2415,3f279d6b-1069-42f7-9b0a-217b084729c4
16,3,202601,364,293.75,SUL,pld_horario,2416,3f279d6b-1069-42f7-9b0a-217b084729c4
16,4,202601,365,293.91,NORDESTE,pld_horario,2417,3f279d6b-1069-42f7-9b0a-217b084729c4
16,4,202601,365,293.91,NORTE,pld_horario,2418,3f279d6b-1069-42f7-9b0a-217b084729c4
16,4,202601,365,293.92,SUDESTE,pld_horario,2419,3f279d6b-1069-42f7-9b0a-217b084729c4
16,4,202601,365,293.92,SUL,pld_horario,2420,3f279d6b-1069-42f7-9b0a-217b084729c4
16,5,202601,366,293.86,NORDESTE,pld_horario,2421,3f279d6b-1069-42f7-9b0a-217b084729c4
16,5,202601,366,293.87,NORTE,pld_horario,2422,3f279d6b-1069-42f7-9b0a-217b084729c4
16,5,202601,366,293.87,SUDESTE,pld_horario,2423,3f279d6b-1069-42f7-9b0a-217b084729c4
16,5,202601,366,293.87,SUL,pld_horario,2424,3f279d6b-1069-42f7-9b0a-217b084729c4
16,6,202601,367,292.73,NORDESTE,pld_horario,2425,3f279d6b-1069-42f7-9b0a-217b084729c4
16,6,202601,367,293.43,NORTE,pld_horario,2426,3f279d6b-1069-42f7-9b0a-217b084729c4
16,6,202601,367,293.43,SUDESTE,pld_horario,2427,3f279d6b-1069-42f7-9b0a-217b084729c4
16,6,202601,367,293.44,SUL,pld_horario,2428,3f279d6b-1069-42f7-9b0a-217b084729c4
16,7,202601,368,259.06,NORDESTE,pld_horario,2429,3f279d6b-1069-42f7-9b0a-217b084729c4
16,7,202601,368,292.36,NORTE,pld_horario,2430,3f279d6b-1069-42f7-9b0a-217b084729c4
16,7,202601,368,292.36,SUDESTE,pld_horario,2431,3f279d6b-1069-42f7-9b0a-217b084729c4
16,7,202601,368,292.37,SUL,pld_horario,2432,3f279d6b-1069-42f7-9b0a-217b084729c4
16,8,202601,369,256.48,NORDESTE,pld_horario,2433,3f279d6b-1069-42f7-9b0a-217b084729c4
16,8,202601,369,290.76,NORTE,pld_horario,2434,3f279d6b-1069-42f7-9b0a-217b084729c4
16,8,202601,369,290.76,SUDESTE,pld_horario,2435,3f279d6b-1069-42f7-9b0a-217b084729c4
16,8,202601,369,290.77,SUL,pld_horario,2436,3f279d6b-1069-42f7-9b0a-217b084729c4
16,9,202601,370,280.48,NORDESTE,pld_horario,2437,3f279d6b-1069-42f7-9b0a-217b084729c4
16,9,202601,370,287.65,NORTE,pld_horario,2438,3f279d6b-1069-42f7-9b0a-217b084729c4
16,9,202601,370,287.65,SUDESTE,pld_horario,2439,3f279d6b-1069-42f7-9b0a-217b084729c4
16,9,202601,370,287.66,SUL,pld_horario,2440,3f279d6b-1069-42f7-9b0a-217b084729c4
16,10,202601,371,279.05,NORDESTE,pld_horario,2441,3f279d6b-1069-42f7-9b0a-217b084729c4
16,10,202601,371,279.06,NORTE,pld_horario,2442,3f279d6b-1069-42f7-9b0a-217b084729c4
16,10,202601,371,279.06,SUDESTE,pld_horario,2443,3f279d6b-1069-42f7-9b0a-217b084729c4
16,10,202601,371,290.01,SUL,pld_horario,2444,3f279d6b-1069-42f7-9b0a-217b084729c4
16,11,202601,372,269.35,NORDESTE,pld_horario,2445,3f279d6b-1069-42f7-9b0a-217b084729c4
16,11,202601,372,269.35,NORTE,pld_horario,2446,3f279d6b-1069-42f7-9b0a-217b084729c4
16,11,202601,372,269.35,SUDESTE,pld_horario,2447,3f279d6b-1069-42f7-9b0a-217b084729c4
16,11,202601,372,292.34,SUL,pld_horario,2448,3f279d6b-1069-42f7-9b0a-217b084729c4
16,12,202601,373,282.98,NORDESTE,pld_horario,2449,3f279d6b-1069-42f7-9b0a-217b084729c4
16,12,202601,373,282.99,NORTE,pld_horario,2450,3f279d6b-1069-42f7-9b0a-217b084729c4
16,12,202601,373,282.99,SUDESTE,pld_horario,2451,3f279d6b-1069-42f7-9b0a-217b084729c4
16,12,202601,373,289.85,SUL,pld_horario,2452,3f279d6b-1069-42f7-9b0a-217b084729c4
16,13,202601,374,289.24,NORDESTE,pld_horario,2453,3f279d6b-1069-42f7-9b0a-217b084729c4
16,13,202601,374,289.24,NORTE,pld_horario,2454,3f279d6b-1069-42f7-9b0a-217b084729c4
16,13,202601,374,289.24,SUDESTE,pld_horario,2455,3f279d6b-1069-42f7-9b0a-217b084729c4
16,13,202601,374,293.3,SUL,pld_horario,2456,3f279d6b-1069-42f7-9b0a-217b084729c4
16,14,202601,375,294.32,NORDESTE,pld_horario,2457,3f279d6b-1069-42f7-9b0a-217b084729c4
16,14,202601,375,294.32,NORTE,pld_horario,2458,3f279d6b-1069-42f7-9b0a-217b084729c4
16,14,202601,375,294.32,SUDESTE,pld_horario,2459,3f279d6b-1069-42f7-9b0a-217b084729c4
16,14,202601,375,294.33,SUL,pld_horario,2460,3f279d6b-1069-42f7-9b0a-217b084729c4
16,15,202601,376,297.15,NORDESTE,pld_horario,2461,3f279d6b-1069-42f7-9b0a-217b084729c4
16,15,202601,376,297.15,NORTE,pld_horario,2462,3f279d6b-1069-42f7-9b0a-217b084729c4
16,15,202601,376,297.16,SUDESTE,pld_horario,2463,3f279d6b-1069-42f7-9b0a-217b084729c4
16,15,202601,376,297.16,SUL,pld_horario,2464,3f279d6b-1069-42f7-9b0a-217b084729c4
16,16,202601,377,297.51,NORDESTE,pld_horario,2465,3f279d6b-1069-42f7-9b0a-217b084729c4
16,16,202601,377,297.52,NORTE,pld_horario,2466,3f279d6b-1069-42f7-9b0a-217b084729c4
16,16,202601,377,302.21,SUDESTE,pld_horario,2467,3f279d6b-1069-42f7-9b0a-217b084729c4
16,16,202601,377,302.21,SUL,pld_horario,2468,3f279d6b-1069-42f7-9b0a-217b084729c4
16,17,202601,378,298.79,NORDESTE,pld_horario,2469,3f279d6b-1069-42f7-9b0a-217b084729c4
16,17,202601,378,298.8,NORTE,pld_horario,2470,3f279d6b-1069-42f7-9b0a-217b084729c4
16,17,202601,378,307.72,SUDESTE,pld_horario,2471,3f279d6b-1069-42f7-9b0a-217b084729c4
16,17,202601,378,307.72,SUL,pld_horario,2472,3f279d6b-1069-42f7-9b0a-217b084729c4
16,18,202601,379,299.59,NORDESTE,pld_horario,2473,3f279d6b-1069-42f7-9b0a-217b084729c4
16,18,202601,379,299.6,NORTE,pld_horario,2474,3f279d6b-1069-42f7-9b0a-217b084729c4
16,18,202601,379,311.9,SUDESTE,pld_horario,2475,3f279d6b-1069-42f7-9b0a-217b084729c4
16,18,202601,379,311.9,SUL,pld_horario,2476,3f279d6b-1069-42f7-9b0a-217b084729c4
16,19,202601,380,298.27,NORDESTE,pld_horario,2477,3f279d6b-1069-42f7-9b0a-217b084729c4
16,19,202601,380,298.28,NORTE,pld_horario,2478,3f279d6b-1069-42f7-9b0a-217b084729c4
16,19,202601,380,356.64,SUDESTE,pld_horario,2479,3f279d6b-1069-42f7-9b0a-217b084729c4
16,19,202601,380,356.64,SUL,pld_horario,2480,3f279d6b-1069-42f7-9b0a-217b084729c4
16,20,202601,381,296.19,NORDESTE,pld_horario,2481,3f279d6b-1069-42f7-9b0a-217b084729c4
16,20,202601,381,296.2,NORTE,pld_horario,2482,3f279d6b-1069-42f7-9b0a-217b084729c4
16,20,202601,381,377.89,SUDESTE,pld_horario,2483,3f279d6b-1069-42f7-9b0a-217b084729c4
16,20,202601,381,377.89,SUL,pld_horario,2484,3f279d6b-1069-42f7-9b0a-217b084729c4
16,21,202601,382,295.98,NORDESTE,pld_horario,2485,3f279d6b-1069-42f7-9b0a-217b084729c4
16,21,202601,382,295.98,NORTE,pld_horario,2486,3f279d6b-1069-42f7-9b0a-217b084729c4
16,21,202601,382,333.59,SUDESTE,pld_horario,2487,3f279d6b-1069-42f7-9b0a-217b084729c4
16,21,202601,382,333.59,SUL,pld_horario,2488,3f279d6b-1069-42f7-9b0a-217b084729c4
16,22,202601,383,296.32,NORDESTE,pld_horario,2489,3f279d6b-1069-42f7-9b0a-217b084729c4
16,22,202601,383,296.33,NORTE,pld_horario,2490,3f279d6b-1069-42f7-9b0a-217b084729c4
16,22,202601,383,317.41,SUDESTE,pld_horario,2491,3f279d6b-1069-42f7-9b0a-217b084729c4
16,22,202601,383,317.41,SUL,pld_horario,2492,3f279d6b-1069-42f7-9b0a-217b084729c4
16,23,202601,384,296.45,NORDESTE,pld_horario,2493,3f279d6b-1069-42f7-9b0a-217b084729c4
16,23,202601,384,296.46,NORTE,pld_horario,2494,3f279d6b-1069-42f7-9b0a-217b084729c4
16,23,202601,384,308.59,SUDESTE,pld_horario,2495,3f279d6b-1069-42f7-9b0a-217b084729c4
16,23,202601,384,308.59,SUL,pld_horario,2496,3f279d6b-1069-42f7-9b0a-217b084729c4
15,0,202601,337,285.12,NORDESTE,pld_horario,2497,3f279d6b-1069-42f7-9b0a-217b084729c4
15,0,202601,337,285.13,NORTE,pld_horario,2498,3f279d6b-1069-42f7-9b0a-217b084729c4
15,0,202601,337,297.25,SUDESTE,pld_horario,2499,3f279d6b-1069-42f7-9b0a-217b084729c4
15,0,202601,337,297.25,SUL,pld_horario,2500,3f279d6b-1069-42f7-9b0a-217b084729c4
15,1,202601,338,289.75,NORDESTE,pld_horario,2501,3f279d6b-1069-42f7-9b0a-217b084729c4
15,1,202601,338,289.76,NORTE,pld_horario,2502,3f279d6b-1069-42f7-9b0a-217b084729c4
15,1,202601,338,292.24,SUDESTE,pld_horario,2503,3f279d6b-1069-42f7-9b0a-217b084729c4
15,1,202601,338,292.25,SUL,pld_horario,2504,3f279d6b-1069-42f7-9b0a-217b084729c4
15,2,202601,339,290.99,NORDESTE,pld_horario,2505,3f279d6b-1069-42f7-9b0a-217b084729c4
15,2,202601,339,291.0,NORTE,pld_horario,2506,3f279d6b-1069-42f7-9b0a-217b084729c4
15,2,202601,339,291.82,SUDESTE,pld_horario,2507,3f279d6b-1069-42f7-9b0a-217b084729c4
15,2,202601,339,291.82,SUL,pld_horario,2508,3f279d6b-1069-42f7-9b0a-217b084729c4
15,3,202601,340,290.96,NORDESTE,pld_horario,2509,3f279d6b-1069-42f7-9b0a-217b084729c4
15,3,202601,340,290.97,NORTE,pld_horario,2510,3f279d6b-1069-42f7-9b0a-217b084729c4
15,3,202601,340,291.07,SUDESTE,pld_horario,2511,3f279d6b-1069-42f7-9b0a-217b084729c4
15,3,202601,340,291.08,SUL,pld_horario,2512,3f279d6b-1069-42f7-9b0a-217b084729c4
15,4,202601,341,291.47,NORDESTE,pld_horario,2513,3f279d6b-1069-42f7-9b0a-217b084729c4
15,4,202601,341,291.47,NORTE,pld_horario,2514,3f279d6b-1069-42f7-9b0a-217b084729c4
