din_instante;id_subsistema_origem;nom_subsistema_origem;id_subsistema_destino;nom_subsistema_destino;val_intercambiomwmed
2026-01-10 16:00:00;N;NORTE;SE;SUDESTE;3909.807
2026-01-10 16:00:00;NE;NORDESTE;SE;SUDESTE;5072.919
2026-01-10 16:00:00;SE;SUDESTE;S;SUL;4208.607
2026-01-10 17:00:00;N;NORTE;NE;NORDESTE;-2643.686
2026-01-10 17:00:00;N;NORTE;SE;SUDESTE;5245.328
2026-01-10 17:00:00;NE;NORDESTE;SE;SUDESTE;5565.745
2026-01-10 17:00:00;SE;SUDESTE;S;SUL;2477.558
2026-01-10 18:00:00;N;NORTE;NE;NORDESTE;-2121.216
2026-01-10 18:00:00;N;NORTE;SE;SUDESTE;6533.375
2026-01-10 18:00:00;NE;NORDESTE;SE;SUDESTE;6184.056
2026-01-10 18:00:00;SE;SUDESTE;S;SUL;1101.19599999
2026-01-10 19:00:00;N;NORTE;NE;NORDESTE;-2274.91199999
2026-01-10 19:00:00;N;NORTE;SE;SUDESTE;6470.142
2026-01-10 19:00:00;NE;NORDESTE;SE;SUDESTE;5862.432
2026-01-10 19:00:00;SE;SUDESTE;S;SUL;-630.734
2026-01-10 20:00:00;N;NORTE;NE;NORDESTE;-2988.763
2026-01-10 20:00:00;N;NORTE;SE;SUDESTE;6610.172
2026-01-10 20:00:00;NE;NORDESTE;SE;SUDESTE;6330.807
2026-01-10 20:00:00;SE;SUDESTE;S;SUL;191.002
2026-01-10 21:00:00;N;NORTE;NE;NORDESTE;-3056.302
2026-01-10 21:00:00;N;NORTE;SE;SUDESTE;6513.131
2026-01-10 21:00:00;NE;NORDESTE;SE;SUDESTE;6055.74
2026-01-10 21:00:00;SE;SUDESTE;S;SUL;398.702
2026-01-10 22:00:00;N;NORTE;NE;NORDESTE;-3179.428
2026-01-10 22:00:00;N;NORTE;SE;SUDESTE;6321.908
2026-01-10 22:00:00;NE;NORDESTE;SE;SUDESTE;6143.366
2026-01-10 22:00:00;SE;SUDESTE;S;SUL;133.193
2026-01-10 23:00:00;N;NORTE;NE;NORDESTE;-3485.867
2026-01-10 23:00:00;N;NORTE;SE;SUDESTE;6367.881
2026-01-10 23:00:00;NE;NORDESTE;SE;SUDESTE;5891.917
2026-01-10 23:00:00;SE;SUDESTE;S;SUL;-597.44899999
2026-01-11 00:00:00;N;NORTE;NE;NORDESTE;-3818.954
2026-01-11 00:00:00;N;NORTE;SE;SUDESTE;6181.752
2026-01-11 00:00:00;NE;NORDESTE;SE;SUDESTE;6084.244
2026-01-11 00:00:00;SE;SUDESTE;S;SUL;-339.85199999
2026-01-11 01:00:00;N;NORTE;NE;NORDESTE;-4051.262
2026-01-11 01:00:00;N;NORTE;SE;SUDESTE;6194.002
2026-01-11 01:00:00;NE;NORDESTE;SE;SUDESTE;6276.313
2026-01-11 01:00:00;SE;SUDESTE;S;SUL;785.389
2026-01-11 02:00:00;N;NORTE;NE;NORDESTE;-4118.783
2026-01-11 02:00:00;N;NORTE;SE;SUDESTE;6229.706
2026-01-11 02:00:00;NE;NORDESTE;SE;SUDESTE;6334.745
2026-01-11 02:00:00;SE;SUDESTE;S;SUL;1611.481
2026-01-11 03:00:00;N;NORTE;NE;NORDESTE;-4172.17199999
2026-01-11 03:00:00;N;NORTE;SE;SUDESTE;6083.211
2026-01-11 03:00:00;NE;NORDESTE;SE;SUDESTE;6280.558
2026-01-11 03:00:00;SE;SUDESTE;S;SUL;2133.989
2026-01-11 04:00:00;N;NORTE;NE;NORDESTE;-4323.911
2026-01-11 04:00:00;N;NORTE;SE;SUDESTE;5148.377
2026-01-11 04:00:00;NE;NORDESTE;SE;SUDESTE;6317.15
2026-01-11 04:00:00;SE;SUDESTE;S;SUL;2011.402
2026-01-11 05:00:00;N;NORTE;NE;NORDESTE;-4294.441
2026-01-11 05:00:00;N;NORTE;SE;SUDESTE;3822.108
2026-01-11 05:00:00;NE;NORDESTE;SE;SUDESTE;5942.711
2026-01-11 05:00:00;SE;SUDESTE;S;SUL;1667.373
2026-01-11 06:00:00;N;NORTE;NE;NORDESTE;-4306.519
2026-01-11 06:00:00;N;NORTE;SE;SUDESTE;3441.917
2026-01-11 06:00:00;NE;NORDESTE;SE;SUDESTE;5660.207
2026-01-11 06:00:00;SE;SUDESTE;S;SUL;2786.164
2026-01-11 07:00:00;N;NORTE;NE;NORDESTE;-4109.214
2026-01-11 07:00:00;N;NORTE;SE;SUDESTE;3456.351
2026-01-11 07:00:00;NE;NORDESTE;SE;SUDESTE;5706.457
2026-01-11 07:00:00;SE;SUDESTE;S;SUL;4647.786
2026-01-11 08:00:00;N;NORTE;NE;NORDESTE;-3542.47
2026-01-11 08:00:00;N;NORTE;SE;SUDESTE;3283.151
2026-01-11 08:00:00;NE;NORDESTE;SE;SUDESTE;4470.68999999
2026-01-11 08:00:00;SE;SUDESTE;S;SUL;4265.95799999
2026-01-11 09:00:00;N;NORTE;NE;NORDESTE;-2759.078
2026-01-11 09:00:00;N;NORTE;SE;SUDESTE;2978.857
2026-01-11 09:00:00;NE;NORDESTE;SE;SUDESTE;2870.209
2026-01-11 09:00:00;SE;SUDESTE;S;SUL;3860.225
2026-01-11 10:00:00;N;NORTE;NE;NORDESTE;-2369.663
2026-01-11 10:00:00;N;NORTE;SE;SUDESTE;2748.634
2026-01-11 10:00:00;NE;NORDESTE;SE;SUDESTE;1925.342
2026-01-11 10:00:00;SE;SUDESTE;S;SUL;3722.003
2026-01-11 11:00:00;N;NORTE;NE;NORDESTE;-2107.958
2026-01-11 11:00:00;N;NORTE;SE;SUDESTE;2738.84
2026-01-11 11:00:00;NE;NORDESTE;SE;SUDESTE;1908.75
2026-01-11 11:00:00;SE;SUDESTE;S;SUL;3411.978
2026-01-11 12:00:00;N;NORTE;NE;NORDESTE;-2232.587
2026-01-11 12:00:00;N;NORTE;SE;SUDESTE;2921.274
2026-01-11 12:00:00;NE;NORDESTE;SE;SUDESTE;2197.873
2026-01-11 12:00:00;SE;SUDESTE;S;SUL;2825.773
2026-01-11 13:00:00;N;NORTE;NE;NORDESTE;-2503.09299999
2026-01-11 13:00:00;N;NORTE;SE;SUDESTE;3022.521
2026-01-11 13:00:00;NE;NORDESTE;SE;SUDESTE;2425.601
2026-01-11 13:00:00;SE;SUDESTE;S;SUL;2719.38299999
2026-01-11 14:00:00;N;NORTE;NE;NORDESTE;-3428.577
2026-01-11 14:00:00;N;NORTE;SE;SUDESTE;3534.227
2026-01-11 14:00:00;NE;NORDESTE;SE;SUDESTE;3234.896
2026-01-11 14:00:00;SE;SUDESTE;S;SUL;3174.746
2026-01-11 15:00:00;N;NORTE;NE;NORDESTE;-4211.046
2026-01-11 15:00:00;N;NORTE;SE;SUDESTE;4100.10999999
2026-01-11 15:00:00;NE;NORDESTE;SE;SUDESTE;4627.04299999
2026-01-11 15:00:00;SE;SUDESTE;S;SUL;3747.624
2026-01-11 16:00:00;N;NORTE;NE;NORDESTE;-3836.083
2026-01-11 16:00:00;N;NORTE;SE;SUDESTE;4021.467
2026-01-11 16:00:00;NE;NORDESTE;SE;SUDESTE;4894.696
2026-01-11 16:00:00;SE;SUDESTE;S;SUL;3383.132
2026-01-11 17:00:00;N;NORTE;NE;NORDESTE;-2162.282
2026-01-11 17:00:00;N;NORTE;SE;SUDESTE;5171.495
2026-01-11 17:00:00;NE;NORDESTE;SE;SUDESTE;5329.546
2026-01-11 17:00:00;SE;SUDESTE;S;SUL;2042.611
2026-01-11 18:00:00;N;NORTE;NE;NORDESTE;-2094.833
2026-01-11 18:00:00;N;NORTE;SE;SUDESTE;6359.145
2026-01-11 18:00:00;NE;NORDESTE;SE;SUDESTE;6140.671
2026-01-11 18:00:00;SE;SUDESTE;S;SUL;635.501
2026-01-11 19:00:00;N;NORTE;NE;NORDESTE;-2041.722
2026-01-11 19:00:00;N;NORTE;SE;SUDESTE;6819.776
2026-01-11 19:00:00;NE;NORDESTE;SE;SUDESTE;6349.282
2026-01-11 19:00:00;SE;SUDESTE;S;SUL;-329.325
2026-01-11 20:00:00;N;NORTE;NE;NORDESTE;-1870.318
2026-01-11 20:00:00;N;NORTE;SE;SUDESTE;6940.518
2026-01-11 20:00:00;NE;NORDESTE;SE;SUDESTE;6220.353
2026-01-11 20:00:00;SE;SUDESTE;S;SUL;-439.699
2026-01-11 21:00:00;N;NORTE;NE;NORDESTE;-1648.241
2026-01-11 21:00:00;N;NORTE;SE;SUDESTE;7005.026
2026-01-11 21:00:00;NE;NORDESTE;SE;SUDESTE;6053.687
2026-01-11 21:00:00;SE;SUDESTE;S;SUL;-734.722
2026-01-11 22:00:00;N;NORTE;NE;NORDESTE;-1292.368
2026-01-11 22:00:00;N;NORTE;SE;SUDESTE;6451.029
2026-01-11 22:00:00;NE;NORDESTE;SE;SUDESTE;5085.781
2026-01-11 22:00:00;SE;SUDESTE;S;SUL;-1287.517
2026-01-11 23:00:00;N;NORTE;NE;NORDESTE;-1543.301
2026-01-11 23:00:00;N;NORTE;SE;SUDESTE;6297.944
2026-01-11 23:00:00;NE;NORDESTE;SE;SUDESTE;5647.78
2026-01-11 23:00:00;SE;SUDESTE;S;SUL;-1535.074
2026-01-12 00:00:00;N;NORTE;NE;NORDESTE;-2303.367
2026-01-12 00:00:00;N;NORTE;SE;SUDESTE;5970.696
2026-01-12 00:00:00;NE;NORDESTE;SE;SUDESTE;5718.108
2026-01-12 00:00:00;SE;SUDESTE;S;SUL;-1298.059
2026-01-12 01:00:00;N;NORTE;NE;NORDESTE;-2561.661
2026-01-12 01:00:00;N;NORTE;SE;SUDESTE;6079.543
2026-01-12 01:00:00;NE;NORDESTE;SE;SUDESTE;5323.167
2026-01-12 01:00:00;SE;SUDESTE;S;SUL;-300.07299999
2026-01-12 02:00:00;N;NORTE;NE;NORDESTE;-2266.56
2026-01-12 02:00:00;N;NORTE;SE;SUDESTE;5923.95
2026-01-12 02:00:00;NE;NORDESTE;SE;SUDESTE;5241.014
2026-01-12 02:00:00;SE;SUDESTE;S;SUL;1167.635
2026-01-12 03:00:00;N;NORTE;NE;NORDESTE;-2138.631
2026-01-12 03:00:00;N;NORTE;SE;SUDESTE;5609.46
2026-01-12 03:00:00;NE;NORDESTE;SE;SUDESTE;4993.283
2026-01-12 03:00:00;SE;SUDESTE;S;SUL;1738.103
2026-01-12 04:00:00;N;NORTE;NE;NORDESTE;-2310.375
2026-01-12 04:00:00;N;NORTE;SE;SUDESTE;5201.587
2026-01-12 04:00:00;NE;NORDESTE;SE;SUDESTE;5354.318
2026-01-12 04:00:00;SE;SUDESTE;S;SUL;2510.90299999
2026-01-12 05:00:00;N;NORTE;NE;NORDESTE;-2570.607
2026-01-12 05:00:00;N;NORTE;SE;SUDESTE;5019.876
2026-01-12 05:00:00;NE;NORDESTE;SE;SUDESTE;5612.434
2026-01-12 05:00:00;SE;SUDESTE;S;SUL;3039.514
2026-01-12 06:00:00;N;NORTE;NE;NORDESTE;-3096.554
2026-01-12 06:00:00;N;NORTE;SE;SUDESTE;4923.001
2026-01-12 06:00:00;NE;NORDESTE;SE;SUDESTE;6393.567
2026-01-12 06:00:00;SE;SUDESTE;S;SUL;4208.133
2026-01-12 07:00:00;N;NORTE;NE;NORDESTE;-3089.349
2026-01-12 07:00:00;N;NORTE;SE;SUDESTE;4828.917
2026-01-12 07:00:00;NE;NORDESTE;SE;SUDESTE;5599.749
2026-01-12 07:00:00;SE;SUDESTE;S;SUL;4904.14
2026-01-12 08:00:00;N;NORTE;NE;NORDESTE;-2774.647
2026-01-12 08:00:00;N;NORTE;SE;SUDESTE;4548.804
2026-01-12 08:00:00;NE;NORDESTE;SE;SUDESTE;4854.508
2026-01-12 08:00:00;SE;SUDESTE;S;SUL;4157.392
2026-01-12 09:00:00;N;NORTE;NE;NORDESTE;-2880.633
2026-01-12 09:00:00;N;NORTE;SE;SUDESTE;4307.384
2026-01-12 09:00:00;NE;NORDESTE;SE;SUDESTE;4874.086
2026-01-12 09:00:00;SE;SUDESTE;S;SUL;4199.55199999
2026-01-12 10:00:00;N;NORTE;NE;NORDESTE;-2815.005
2026-01-12 10:00:00;N;NORTE;SE;SUDESTE;3960.653
2026-01-12 10:00:00;NE;NORDESTE;SE;SUDESTE;4639.771
2026-01-12 10:00:00;SE;SUDESTE;S;SUL;3933.094
2026-01-12 11:00:00;N;NORTE;NE;NORDESTE;-2868.118
2026-01-12 11:00:00;N;NORTE;SE;SUDESTE;3701.571
2026-01-12 11:00:00;NE;NORDESTE;SE;SUDESTE;3904.92
2026-01-12 11:00:00;SE;SUDESTE;S;SUL;3712.881
2026-01-12 12:00:00;N;NORTE;NE;NORDESTE;-2735.34499999
2026-01-12 12:00:00;N;NORTE;SE;SUDESTE;3782.171
2026-01-12 12:00:00;NE;NORDESTE;SE;SUDESTE;4051.12
2026-01-12 12:00:00;SE;SUDESTE;S;SUL;3057.6
2026-01-12 13:00:00;N;NORTE;NE;NORDESTE;-2964.764
2026-01-12 13:00:00;N;NORTE;SE;SUDESTE;4698.92699999
2026-01-12 13:00:00;NE;NORDESTE;SE;SUDESTE;4418.06499999
2026-01-12 13:00:00;SE;SUDESTE;S;SUL;2664.944
2026-01-12 14:00:00;N;NORTE;NE;NORDESTE;-2727.16199999
2026-01-12 14:00:00;N;NORTE;SE;SUDESTE;5682.226
2026-01-12 14:00:00;NE;NORDESTE;SE;SUDESTE;4570.222
2026-01-12 14:00:00;SE;SUDESTE;S;SUL;2819.81
2026-01-12 15:00:00;N;NORTE;NE;NORDESTE;-2127.015
2026-01-12 15:00:00;N;NORTE;SE;SUDESTE;6032.592
2026-01-12 15:00:00;NE;NORDESTE;SE;SUDESTE;4604.50699999
2026-01-12 15:00:00;SE;SUDESTE;S;SUL;2064.88299999
2026-01-12 16:00:00;N;NORTE;NE;NORDESTE;-1225.682
2026-01-12 16:00:00;N;NORTE;SE;SUDESTE;7217.28
2026-01-12 16:00:00;NE;NORDESTE;SE;SUDESTE;5004.35
2026-01-12 16:00:00;SE;SUDESTE;S;SUL;1987.908
2026-01-12 17:00:00;N;NORTE;NE;NORDESTE;-291.845
2026-01-12 17:00:00;N;NORTE;SE;SUDESTE;7881.161
2026-01-12 17:00:00;NE;NORDESTE;SE;SUDESTE;5836.735
2026-01-12 17:00:00;SE;SUDESTE;S;SUL;1789.51
2026-01-12 18:00:00;N;NORTE;NE;NORDESTE;-141.27099999
2026-01-12 18:00:00;N;NORTE;SE;SUDESTE;7803.564
2026-01-12 18:00:00;NE;NORDESTE;SE;SUDESTE;6004.739
2026-01-12 18:00:00;SE;SUDESTE;S;SUL;749.008
2026-01-12 19:00:00;N;NORTE;NE;NORDESTE;-492.3
2026-01-12 19:00:00;N;NORTE;SE;SUDESTE;7858.723
2026-01-12 19:00:00;NE;NORDESTE;SE;SUDESTE;6273.656
2026-01-12 19:00:00;SE;SUDESTE;S;SUL;308.478
2026-01-12 20:00:00;N;NORTE;NE;NORDESTE;-812.993
2026-01-12 20:00:00;N;NORTE;SE;SUDESTE;7678.28
2026-01-12 20:00:00;NE;NORDESTE;SE;SUDESTE;6366.999
2026-01-12 20:00:00;SE;SUDESTE;S;SUL;710.937
2026-01-12 21:00:00;N;NORTE;NE;NORDESTE;-630.915
2026-01-12 21:00:00;N;NORTE;SE;SUDESTE;7309.65
2026-01-12 21:00:00;NE;NORDESTE;SE;SUDESTE;5862.96
2026-01-12 21:00:00;SE;SUDESTE;S;SUL;538.256
2026-01-12 22:00:00;N;NORTE;NE;NORDESTE;-847.011
2026-01-12 22:00:00;N;NORTE;SE;SUDESTE;7390.698
2026-01-12 22:00:00;NE;NORDESTE;SE;SUDESTE;4750.006
2026-01-12 22:00:00;SE;SUDESTE;S;SUL;-194.748
2026-01-12 23:00:00;N;NORTE;NE;NORDESTE;-1042.539
2026-01-12 23:00:00;N;NORTE;SE;SUDESTE;7444.587
2026-01-12 23:00:00;NE;NORDESTE;SE;SUDESTE;4572.845
2026-01-12 23:00:00;SE;SUDESTE;S;SUL;-784.842
2026-01-13 00:00:00;N;NORTE;NE;NORDESTE;-1052.092
2026-01-13 00:00:00;N;NORTE;SE;SUDESTE;7226.075
2026-01-13 00:00:00;NE;NORDESTE;SE;SUDESTE;4617.312
2026-01-13 00:00:00;SE;SUDESTE;S;SUL;-950.933
2026-01-13 01:00:00;N;NORTE;NE;NORDESTE;-1378.989
2026-01-13 01:00:00;N;NORTE;SE;SUDESTE;7495.103
2026-01-13 01:00:00;NE;NORDESTE;SE;SUDESTE;5215.155
2026-01-13 01:00:00;SE;SUDESTE;S;SUL;1039.583
2026-01-13 02:00:00;N;NORTE;NE;NORDESTE;-1524.291
2026-01-13 02:00:00;N;NORTE;SE;SUDESTE;7717.417
2026-01-13 02:00:00;NE;NORDESTE;SE;SUDESTE;5419.03399999
2026-01-13 02:00:00;SE;SUDESTE;S;SUL;2889.974
2026-01-13 03:00:00;N;NORTE;NE;NORDESTE;-1485.201
2026-01-13 03:00:00;N;NORTE;SE;SUDESTE;7838.702
2026-01-13 03:00:00;NE;NORDESTE;SE;SUDESTE;5638.672
2026-01-13 03:00:00;SE;SUDESTE;S;SUL;3876.444
2026-01-13 04:00:00;N;NORTE;NE;NORDESTE;-1631.555
2026-01-13 04:00:00;N;NORTE;SE;SUDESTE;7499.0
2026-01-13 04:00:00;NE;NORDESTE;SE;SUDESTE;5393.64
2026-01-13 04:00:00;SE;SUDESTE;S;SUL;3670.781
2026-01-13 05:00:00;N;NORTE;NE;NORDESTE;-2757.874
2026-01-13 05:00:00;N;NORTE;SE;SUDESTE;6540.588
2026-01-13 05:00:00;NE;NORDESTE;SE;SUDESTE;5888.496
2026-01-13 05:00:00;SE;SUDESTE;S;SUL;2995.613
2026-01-13 06:00:00;N;NORTE;NE;NORDESTE;-3605.707
2026-01-13 06:00:00;N;NORTE;SE;SUDESTE;6192.675
2026-01-13 06:00:00;NE;NORDESTE;SE;SUDESTE;6241.301
2026-01-13 06:00:00;SE;SUDESTE;S;SUL;2470.808
2026-01-13 07:00:00;N;NORTE;NE;NORDESTE;-3650.076
2026-01-13 07:00:00;N;NORTE;SE;SUDESTE;5795.992
2026-01-13 07:00:00;NE;NORDESTE;SE;SUDESTE;5573.987
2026-01-13 07:00:00;SE;SUDESTE;S;SUL;3181.073
2026-01-13 08:00:00;N;NORTE;NE;NORDESTE;-3401.107
2026-01-13 08:00:00;N;NORTE;SE;SUDESTE;5148.5
2026-01-13 08:00:00;NE;NORDESTE;SE;SUDESTE;5203.947
2026-01-13 08:00:00;SE;SUDESTE;S;SUL;2820.081
2026-01-13 09:00:00;N;NORTE;NE;NORDESTE;-3392.034
2026-01-13 09:00:00;N;NORTE;SE;SUDESTE;4603.817
2026-01-13 09:00:00;NE;NORDESTE;SE;SUDESTE;4908.393
2026-01-13 09:00:00;SE;SUDESTE;S;SUL;3087.293
2026-01-13 10:00:00;N;NORTE;NE;NORDESTE;-3225.869
2026-01-13 10:00:00;N;NORTE;SE;SUDESTE;4419.919
2026-01-13 10:00:00;NE;NORDESTE;SE;SUDESTE;4583.456
2026-01-13 10:00:00;SE;SUDESTE;S;SUL;3810.522
2026-01-13 11:00:00;N;NORTE;NE;NORDESTE;-3211.187
2026-01-13 11:00:00;N;NORTE;SE;SUDESTE;4174.932
2026-01-13 11:00:00;NE;NORDESTE;SE;SUDESTE;4233.46699999
2026-01-13 11:00:00;SE;SUDESTE;S;SUL;4296.356
2026-01-13 12:00:00;N;NORTE;NE;NORDESTE;-3198.525
2026-01-13 12:00:00;N;NORTE;SE;SUDESTE;4368.506
2026-01-13 12:00:00;NE;NORDESTE;SE;SUDESTE;4573.655
2026-01-13 12:00:00;SE;SUDESTE;S;SUL;4821.84
2026-01-13 13:00:00;N;NORTE;NE;NORDESTE;-3367.481
2026-01-13 13:00:00;N;NORTE;SE;SUDESTE;4812.853
2026-01-13 13:00:00;NE;NORDESTE;SE;SUDESTE;5168.724
2026-01-13 13:00:00;SE;SUDESTE;S;SUL;4294.479
2026-01-13 14:00:00;N;NORTE;NE;NORDESTE;-2657.748
2026-01-13 14:00:00;N;NORTE;SE;SUDESTE;5975.583
2026-01-13 14:00:00;NE;NORDESTE;SE;SUDESTE;5073.35499999
2026-01-13 14:00:00;SE;SUDESTE;S;SUL;2977.462
2026-01-13 15:00:00;N;NORTE;NE;NORDESTE;-1651.273
2026-01-13 15:00:00;N;NORTE;SE;SUDESTE;6885.662
2026-01-13 15:00:00;NE;NORDESTE;SE;SUDESTE;5066.814
2026-01-13 15:00:00;SE;SUDESTE;S;SUL;2044.118
2026-01-13 16:00:00;N;NORTE;NE;NORDESTE;-514.332
2026-01-13 16:00:00;N;NORTE;SE;SUDESTE;7643.126
2026-01-13 16:00:00;NE;NORDESTE;SE;SUDESTE;4853.787
2026-01-13 16:00:00;SE;SUDESTE;S;SUL;1759.976
2026-01-13 17:00:00;N;NORTE;NE;NORDESTE;-166.335
2026-01-13 17:00:00;N;NORTE;SE;SUDESTE;8183.159
2026-01-13 17:00:00;NE;NORDESTE;SE;SUDESTE;5748.849
2026-01-13 17:00:00;SE;SUDESTE;S;SUL;2783.667
2026-01-13 18:00:00;N;NORTE;NE;NORDESTE;-361.558
2026-01-13 18:00:00;N;NORTE;SE;SUDESTE;8309.977
2026-01-13 18:00:00;NE;NORDESTE;SE;SUDESTE;6350.565
2026-01-13 18:00:00;SE;SUDESTE;S;SUL;2496.085
2026-01-13 19:00:00;N;NORTE;NE;NORDESTE;-601.78099999
2026-01-13 19:00:00;N;NORTE;SE;SUDESTE;8177.99
2026-01-13 19:00:00;NE;NORDESTE;SE;SUDESTE;5996.596
2026-01-13 19:00:00;SE;SUDESTE;S;SUL;1680.156
2026-01-13 20:00:00;N;NORTE;NE;NORDESTE;-988.179
2026-01-13 20:00:00;N;NORTE;SE;SUDESTE;8349.256
2026-01-13 20:00:00;NE;NORDESTE;SE;SUDESTE;6043.413
2026-01-13 20:00:00;SE;SUDESTE;S;SUL;1868.683
2026-01-13 21:00:00;N;NORTE;NE;NORDESTE;-1319.14799999
2026-01-13 21:00:00;N;NORTE;SE;SUDESTE;8150.249
2026-01-13 21:00:00;NE;NORDESTE;SE;SUDESTE;5432.18
2026-01-13 21:00:00;SE;SUDESTE;S;SUL;1645.11
2026-01-13 22:00:00;N;NORTE;NE;NORDESTE;-1730.679
2026-01-13 22:00:00;N;NORTE;SE;SUDESTE;8145.066
2026-01-13 22:00:00;NE;NORDESTE;SE;SUDESTE;4642.07
2026-01-13 22:00:00;SE;SUDESTE;S;SUL;1319.53299999
2026-01-13 23:00:00;N;NORTE;NE;NORDESTE;-2421.331
2026-01-13 23:00:00;N;NORTE;SE;SUDESTE;7623.297
2026-01-13 23:00:00;NE;NORDESTE;SE;SUDESTE;4234.984
2026-01-13 23:00:00;SE;SUDESTE;S;SUL;188.082
2026-01-14 00:00:00;N;NORTE;NE;NORDESTE;-2483.454
2026-01-14 00:00:00;N;NORTE;SE;SUDESTE;7871.493
2026-01-14 00:00:00;NE;NORDESTE;SE;SUDESTE;4702.768
2026-01-14 00:00:00;SE;SUDESTE;S;SUL;1693.908
2026-01-14 01:00:00;N;NORTE;NE;NORDESTE;-2302.629
2026-01-14 01:00:00;N;NORTE;SE;SUDESTE;8334.717
2026-01-14 01:00:00;NE;NORDESTE;SE;SUDESTE;5053.68999999
2026-01-14 01:00:00;SE;SUDESTE;S;SUL;3665.885
2026-01-14 02:00:00;N;NORTE;NE;NORDESTE;-2483.05499999
2026-01-14 02:00:00;N;NORTE;SE;SUDESTE;8437.232
2026-01-14 02:00:00;NE;NORDESTE;SE;SUDESTE;5029.381
2026-01-14 02:00:00;SE;SUDESTE;S;SUL;4330.712
2026-01-14 03:00:00;N;NORTE;NE;NORDESTE;-2488.56599999
2026-01-14 03:00:00;N;NORTE;SE;SUDESTE;8141.329
2026-01-14 03:00:00;NE;NORDESTE;SE;SUDESTE;4893.253
2026-01-14 03:00:00;SE;SUDESTE;S;SUL;4758.578
2026-01-14 04:00:00;N;NORTE;NE;NORDESTE;-2408.253
2026-01-14 04:00:00;N;NORTE;SE;SUDESTE;7984.384
2026-01-14 04:00:00;NE;NORDESTE;SE;SUDESTE;4772.004
2026-01-14 04:00:00;SE;SUDESTE;S;SUL;4678.473
2026-01-14 05:00:00;N;NORTE;NE;NORDESTE;-2881.537
2026-01-14 05:00:00;N;NORTE;SE;SUDESTE;7215.854
2026-01-14 05:00:00;NE;NORDESTE;SE;SUDESTE;4917.212
2026-01-14 05:00:00;SE;SUDESTE;S;SUL;3439.469
2026-01-14 06:00:00;N;NORTE;NE;NORDESTE;-3277.905
2026-01-14 06:00:00;N;NORTE;SE;SUDESTE;6366.27
2026-01-14 06:00:00;NE;NORDESTE;SE;SUDESTE;6029.19
2026-01-14 06:00:00;SE;SUDESTE;S;SUL;3930.015
2026-01-14 07:00:00;N;NORTE;NE;NORDESTE;-2999.998
2026-01-14 07:00:00;N;NORTE;SE;SUDESTE;4964.191
2026-01-14 07:00:00;NE;NORDESTE;SE;SUDESTE;5298.77499999
2026-01-14 07:00:00;SE;SUDESTE;S;SUL;4725.361
2026-01-14 08:00:00;N;NORTE;NE;NORDESTE;-2922.585
2026-01-14 08:00:00;N;NORTE;SE;SUDESTE;4125.781
2026-01-14 08:00:00;NE;NORDESTE;SE;SUDESTE;4443.577
2026-01-14 08:00:00;SE;SUDESTE;S;SUL;4688.915
2026-01-14 09:00:00;N;NORTE;NE;NORDESTE;-2813.404
2026-01-14 09:00:00;N;NORTE;SE;SUDESTE;4126.51
2026-01-14 09:00:00;NE;NORDESTE;SE;SUDESTE;4384.325
2026-01-14 09:00:00;SE;SUDESTE;S;SUL;5112.598
2026-01-14 10:00:00;N;NORTE;NE;NORDESTE;-3225.441
2026-01-14 10:00:00;N;NORTE;SE;SUDESTE;4835.38199999
2026-01-14 10:00:00;NE;NORDESTE;SE;SUDESTE;4944.74799999
2026-01-14 10:00:00;SE;SUDESTE;S;SUL;4678.019
2026-01-14 11:00:00;N;NORTE;NE;NORDESTE;-3249.706
2026-01-14 11:00:00;N;NORTE;SE;SUDESTE;4972.337
2026-01-14 11:00:00;NE;NORDESTE;SE;SUDESTE;4977.533
2026-01-14 11:00:00;SE;SUDESTE;S;SUL;3899.499
2026-01-14 12:00:00;N;NORTE;NE;NORDESTE;-3175.507
2026-01-14 12:00:00;N;NORTE;SE;SUDESTE;4990.95
2026-01-14 12:00:00;NE;NORDESTE;SE;SUDESTE;4968.38
2026-01-14 12:00:00;SE;SUDESTE;S;SUL;3542.3
2026-01-14 13:00:00;N;NORTE;NE;NORDESTE;-2553.75799999
2026-01-14 13:00:00;N;NORTE;SE;SUDESTE;5197.00699999
2026-01-14 13:00:00;NE;NORDESTE;SE;SUDESTE;5140.277
2026-01-14 13:00:00;SE;SUDESTE;S;SUL;3638.83
2026-01-14 14:00:00;N;NORTE;NE;NORDESTE;-2568.304
2026-01-14 14:00:00;N;NORTE;SE;SUDESTE;6239.935
2026-01-14 14:00:00;NE;NORDESTE;SE;SUDESTE;4984.22
2026-01-14 14:00:00;SE;SUDESTE;S;SUL;3234.487
2026-01-14 15:00:00;N;NORTE;NE;NORDESTE;-1787.766
2026-01-14 15:00:00;N;NORTE;SE;SUDESTE;6868.497
2026-01-14 15:00:00;NE;NORDESTE;SE;SUDESTE;4684.148
2026-01-14 15:00:00;SE;SUDESTE;S;SUL;2831.616
2026-01-14 16:00:00;N;NORTE;NE;NORDESTE;-910.033
2026-01-14 16:00:00;N;NORTE;SE;SUDESTE;7393.738
2026-01-14 16:00:00;NE;NORDESTE;SE;SUDESTE;4922.215
2026-01-14 16:00:00;SE;SUDESTE;S;SUL;3406.157
2026-01-14 17:00:00;N;NORTE;NE;NORDESTE;107.388
